filname, time (UTC),avg0,s0,c0,blur0,avg1,s1,c1,blur1
1590694201.jpg,2020-05-28 19:30:00,97,2.4, 43.3,-92.8,93,2.7, 32.3,-89.6
1590696001.jpg,2020-05-28 20:00:00,110,3.2, 55.9,-87.3,104,3.5, 41.6,-84.7
1590697801.jpg,2020-05-28 20:30:00,102,2.5, 49.6,-90.8,106,3.2, 39.3,-85.7
1590699601.jpg,2020-05-28 21:00:00,105,3.1, 60.7,-87.4,117,4.4, 46.5,-80.5
1590701401.jpg,2020-05-28 21:30:00,95,2.6, 59.3,-90.2,101,3.9, 40.9,-82.8
1590703201.jpg,2020-05-28 22:00:00,106,2.9, 66.2,-88.5,100,4.0, 41.8,-82.3
1590705001.jpg,2020-05-28 22:30:00,70,1.4, 32.2,-102.9,70,1.8, 30.0,-97.0
1590742801.jpg,2020-05-29 09:00:00,154,2.5, 71.1,-91.9,155,3.5, 64.6,-84.1
1590744601.jpg,2020-05-29 09:30:00,145,2.3, 71.4,-93.1,143,3.2, 63.9,-85.3
1590746401.jpg,2020-05-29 10:00:00,138,2.3, 69.8,-92.7,148,3.4, 64.3,-83.8
1590748201.jpg,2020-05-29 10:30:00,93,1.6, 47.6,-100.4,91,2.1, 41.6,-93.6
1590750001.jpg,2020-05-29 11:00:00,102,2.0, 51.1,-96.0,104,2.6, 46.0,-88.9
1590751801.jpg,2020-05-29 11:30:00,121,2.1, 62.8,-95.1,126,2.9, 58.4,-86.8
1590753601.jpg,2020-05-29 12:00:00,109,1.9, 57.2,-97.2,104,2.4, 48.3,-90.9
1590755401.jpg,2020-05-29 12:30:00,115,1.8, 60.1,-97.8,112,2.4, 53.2,-90.5
1590757201.jpg,2020-05-29 13:00:00,109,1.7, 55.5,-99.2,110,2.4, 52.2,-90.9
1590759001.jpg,2020-05-29 13:30:00,126,2.3, 60.9,-92.5,129,3.2, 55.6,-84.3
1590760801.jpg,2020-05-29 14:00:00,105,2.1, 47.3,-93.7,110,2.9, 43.3,-85.8
1590762601.jpg,2020-05-29 14:30:00,97,2.1, 42.8,-92.6,94,2.6, 35.2,-88.0
1590764401.jpg,2020-05-29 15:00:00,108,2.2, 49.5,-91.7,108,2.9, 41.3,-85.5
1590766201.jpg,2020-05-29 15:30:00,115,2.4, 53.1,-90.3,113,3.0, 43.1,-84.6
1590768001.jpg,2020-05-29 16:00:00,98,2.4, 36.0,-90.5,104,3.1, 36.8,-84.3
1590769801.jpg,2020-05-29 16:30:00,78,1.7, 31.6,-98.6,79,2.1, 27.9,-92.6
1590771601.jpg,2020-05-29 17:00:00,110,2.5, 45.8,-90.8,113,3.1, 40.5,-85.0
1590773401.jpg,2020-05-29 17:30:00,94,2.0, 38.3,-95.8,98,2.6, 34.8,-89.2
1590775201.jpg,2020-05-29 18:00:00,116,2.3, 53.0,-93.8,115,2.9, 44.0,-87.1
1590777001.jpg,2020-05-29 18:30:00,94,1.9, 41.5,-97.7,90,2.3, 33.0,-92.2
1590778801.jpg,2020-05-29 19:00:00,94,1.9, 40.5,-97.4,99,2.6, 36.6,-89.9
1590780601.jpg,2020-05-29 19:30:00,74,1.5, 31.6,-103.1,77,1.9, 27.6,-96.5
1590782401.jpg,2020-05-29 20:00:00,93,1.8, 40.3,-99.0,92,2.3, 34.5,-92.5
1590784201.jpg,2020-05-29 20:30:00,94,1.9, 39.6,-98.1,94,2.4, 34.7,-91.7
1590786001.jpg,2020-05-29 21:00:00,101,2.0, 42.9,-96.4,102,2.6, 37.6,-89.6
1590787801.jpg,2020-05-29 21:30:00,98,2.0, 43.3,-96.6,98,2.6, 35.4,-90.2
1590789601.jpg,2020-05-29 22:00:00,81,1.6, 35.1,-101.8,83,2.0, 31.4,-94.7
1590791401.jpg,2020-05-29 22:30:00,73,1.4, 33.2,-103.8,69,1.8, 26.4,-98.2
1590829201.jpg,2020-05-30 09:00:00,154,2.7, 72.6,-90.8,161,3.7, 65.3,-83.0
1590831001.jpg,2020-05-30 09:30:00,172,2.4, 66.1,-94.0,169,3.3, 59.9,-86.2
1590832801.jpg,2020-05-30 10:00:00,127,1.9, 70.1,-96.5,125,2.6, 63.7,-89.1
1590834601.jpg,2020-05-30 10:30:00,99,1.5, 52.1,-101.7,98,2.0, 49.5,-94.2
1590836401.jpg,2020-05-30 11:00:00,115,2.1, 63.1,-93.8,114,2.7, 55.0,-87.6
1590838201.jpg,2020-05-30 11:30:00,129,1.8, 68.2,-97.1,130,2.6, 64.0,-89.1
1590840001.jpg,2020-05-30 12:00:00,88,1.3, 45.3,-105.3,89,1.8, 44.2,-97.4
1590841801.jpg,2020-05-30 12:30:00,97,1.6, 51.2,-101.0,98,2.1, 47.9,-94.0
1590843601.jpg,2020-05-30 13:00:00,121,1.9, 59.3,-96.9,124,2.6, 59.3,-88.9
1590845401.jpg,2020-05-30 13:30:00,122,2.2, 51.1,-95.7,123,2.8, 56.6,-88.1
1590847201.jpg,2020-05-30 14:00:00,123,3.0, 45.7,-87.4,134,3.8, 50.8,-80.7
